country,year,gdp_nominal,gdp_per_capita_nominal,gdp_ppp,gdp_per_capita_ppp,gdp_ppp_share,gdp_growth
DOM,2017,80.082,7874.941,181.804,17877.986,0.147,4.7
DOM,2018,85.63,8340.961,195.301,19023.797,0.148,7
DOM,2019,89.032,8595.18,214.845,20741.332,0.154,5.1
DOM,2020,78.923,7553.509,209.932,20092.118,0.151,-6.7
DOM,2021,94.458,8965.655,243.74,23135.084,0.157,12.3
DOM,2022,113.873,10720.515,273.804,25777.184,0.159,4.9
DOM,2023,121.785,11372.125,290.353,27112.85,0.158,2.4
DOM,2024,126.238,11692.09,312.565,28949.585,0.161,5.1
DOM,2025,135.545,12451.947,334.292,30710.062,0.163,5
DOM,2026,145.399,13248.58,357.659,32589.396,0.166,5
DOM,2027,155.87,14087.155,382.6,34578.423,0.169,5
DOM,2028,167.089,14978.28,409.247,36685.879,0.173,5
DOM,2029,179.03,15918.084,437.769,38923.408,0.176,5
ECU,1980,16.116,2015.082,24.818,3103.092,0.187,4.9
ECU,1981,16.501,2005.705,28.225,3430.689,0.191,3.9
ECU,1982,16.474,1947.085,30.329,3584.651,0.192,1.2
ECU,1983,14.478,1664.708,30.634,3522.237,0.182,-2.8
ECU,1984,15.408,1724.507,33.073,3701.487,0.182,4.2
ECU,1985,18.02,1964.321,35.62,3882.9,0.183,4.4
ECU,1986,13.222,1404.716,37.461,3979.891,0.183,3.1
ECU,1987,12.355,1280.021,36.097,3739.844,0.165,-6
ECU,1988,11.749,1186.36,41.288,4169.059,0.175,10.5
ECU,1989,11.531,1136.258,43.029,4240.163,0.169,0.3
ECU,1990,11.71,1127.223,45.982,4426.491,0.168,3
ECU,1991,13.139,1236.273,49.968,4701.483,0.173,5.1
ECU,1992,14.367,1321.881,52.954,4872.316,0.161,3.6
ECU,1993,16.783,1511.298,55.294,4979.184,0.161,2
ECU,1994,20.238,1785.609,58.879,5194.965,0.163,4.3
ECU,1995,21.98,1902.883,61.468,5321.386,0.161,2.3
ECU,1996,23.001,1957.419,63.677,5418.94,0.158,1.7
ECU,1997,25.847,2165.066,67.578,5660.663,0.158,4.3
ECU,1998,26.292,2169.513,70.57,5823.196,0.159,3.3
ECU,1999,18.891,1536.21,68.177,5544.134,0.147,-4.7
ECU,2000,17.531,1404.638,70.482,5647.367,0.141,1.1
ECU,2001,23.127,1823.704,75.101,5922.139,0.143,4.2
ECU,2002,27.054,2097.116,80.026,6203.28,0.146,4.9
ECU,2003,30.965,2358.041,83.96,6393.685,0.145,2.9
ECU,2004,35.195,2633.053,92.109,6890.957,0.148,6.8
ECU,2005,40.279,2960.733,100.126,7359.816,0.149,5.4
ECU,2006,45.691,3298.408,107.694,7774.403,0.148,4.3
ECU,2007,49.849,3533.67,112.716,7990.192,0.143,1.9
ECU,2008,61.139,4257.891,122.43,8526.276,0.148,6.6
ECU,2009,60.095,4111.478,124.529,8519.79,0.151,1.1
ECU,2010,68.151,4578.936,131.12,8809.694,0.15,4
ECU,2011,78.987,5209.999,145.176,9575.898,0.156,8.5
ECU,2012,87.735,5682.119,156.431,10131.213,0.16,5.8
ECU,2013,96.57,6144.123,170.567,10852.01,0.166,7.2
ECU,2014,102.718,6422.124,180.871,11308.432,0.168,4.2
ECU,2015,97.21,5975.078,182.768,11234.025,0.162,0.1
ECU,2016,97.671,5907.928,183.236,11083.519,0.156,-0.7
ECU,2017,104.467,6220.968,197.653,11770.105,0.16,6
ECU,2018,107.479,6293.459,207.781,12166.664,0.158,1
ECU,2019,107.596,6199.031,217.496,12530.832,0.156,0.2
ECU,2020,95.865,5469.758,202.25,11539.698,0.145,-9.2
ECU,2021,107.435,6099.278,239.415,13592.025,0.154,9.8
ECU,2022,116.586,6581.095,272.351,15373.751,0.158,6.2
ECU,2023,118.845,6663.636,288.797,16192.853,0.157,2.4
ECU,2024,121.425,6758.373,296.728,16515.535,0.153,0.3
ECU,2025,125.658,6941.046,305.855,16894.66,0.15,1.2
ECU,2026,129.682,7108.259,317.019,17376.808,0.147,1.8
ECU,2027,134.808,7332.136,330.586,17980.317,0.146,2.4
ECU,2028,140.267,7570.075,345.033,18621.136,0.146,2.5
ECU,2029,145.992,7818.582,360.229,19291.989,0.145,2.5
EGY,1980,23.523,580.042,88.008,2170.144,0.665,3.4
EGY,1981,25.76,617.659,98.452,2360.617,0.666,2.2
EGY,1982,30.479,711.351,112.163,2617.817,0.711,7.3
EGY,1983,37.254,846.388,126.901,2883.125,0.755,8.9
EGY,1984,41.888,925.97,142.027,3139.622,0.78,8
EGY,1985,48.841,1049.33,157.398,3381.628,0.809,7.4
EGY,1986,54.076,1132.456,168.209,3522.618,0.821,4.8
EGY,1987,77.359,1585.217,179.742,3683.234,0.824,4.3
EGY,1988,92.53,1858.029,193.512,3885.787,0.821,4
EGY,1989,115.362,2266.442,207.119,4069.126,0.816,3
EGY,1990,96.087,1870.847,219.918,4281.869,0.804,2.3
EGY,1991,48.431,923.843,232.132,4428.048,0.803,2.1
EGY,1992,44.168,825.448,238.134,4450.407,0.723,0.3
EGY,1993,49.526,897.202,250.847,4544.338,0.73,2.9
EGY,1994,54.55,968.914,266.933,4741.258,0.74,4.2
EGY,1995,63.25,1098.086,284.749,4943.556,0.746,4.5
EGY,1996,71.118,1209.49,304.109,5171.918,0.754,4.9
EGY,1997,79.777,1327.405,327.664,5451.98,0.767,5.9
EGY,1998,89.189,1454.957,356.34,5813.045,0.804,7.5
EGY,1999,95.039,1518.197,383.462,6125.592,0.824,6.1
EGY,2000,104.752,1636.752,413.259,6457.169,0.827,5.4
EGY,2001,102.273,1566.199,437.455,6699.163,0.835,3.5
EGY,2002,90.261,1355.278,458.405,6882.962,0.839,3.2
EGY,2003,85.163,1252.404,482.383,7093.87,0.836,3.2
EGY,2004,82.855,1195.597,515.624,7440.463,0.827,4.1
EGY,2005,94.127,1331.362,555.574,7858.184,0.826,4.5
EGY,2006,112.902,1563.739,611.902,8475.096,0.84,6.8
EGY,2007,137.055,1862.164,673.026,9144.37,0.855,7.1
EGY,2008,170.797,2271.232,735.082,9775.031,0.891,7.2
EGY,2009,198.316,2578.884,774.183,10067.393,0.939,4.7
EGY,2010,230.024,2922.796,823.925,10469.188,0.94,5.1
EGY,2011,247.726,3077.343,855.763,10630.601,0.922,1.8
EGY,2012,294.482,3569.482,891.103,10801.247,0.913,2.2
EGY,2013,303.194,3583.854,936.194,11066.123,0.913,3.3
EGY,2014,321.634,3705.465,980.411,11295.056,0.909,2.9
EGY,2015,350.119,3933.927,1032.654,11602.855,0.918,4.4
EGY,2016,351.443,3862.011,1087.707,11952.822,0.929,4.3
EGY,2017,246.826,2592.707,1153.591,12117.554,0.933,4.2
EGY,2018,263.156,2710.158,1302.98,13418.954,0.99,5.3
EGY,2019,317.894,3214.301,1437.312,14532.979,1.031,5.5
EGY,2020,382.525,3802.438,1665.073,16551.424,1.197,3.6
EGY,2021,423.3,4145.939,1728.601,16930.47,1.112,3.3
EGY,2022,475.231,4587.172,1975.039,19064.082,1.146,6.7
EGY,2023,393.828,3743.608,2123.027,20180.861,1.152,3.8
EGY,2024,380.044,3541.75,2231.822,20799.054,1.147,2.7
EGY,2025,345.874,3160.11,2365.1,21608.936,1.157,4.1
EGY,2026,387.243,3468.707,2532.919,22688.458,1.178,5.1
EGY,2027,431.16,3786.363,2713.52,23829.591,1.202,5.2
EGY,2028,479.957,4132.243,2918.32,25125.597,1.231,5.6
EGY,2029,533.467,4502.88,3139.862,26502.92,1.262,5.7
SLV,1980,3.912,806.915,11.174,2304.797,0.084,-8.6
SLV,1981,3.449,703.457,11.531,2351.762,0.078,-5.7
SLV,1982,3.406,689.204,11.471,2321.399,0.073,-6.3
SLV,1983,3.261,656.058,12.104,2434.828,0.072,1.5
SLV,1984,2.385,476.822,12.708,2540.71,0.07,1.3
SLV,1985,2.319,459.963,13.191,2616.3,0.068,0.6
SLV,1986,2.335,458.437,13.482,2647.053,0.066,0.2
SLV,1987,2.374,460.592,14.163,2747.538,0.065,2.5
SLV,1988,2.771,530.169,14.938,2857.671,0.063,1.9
SLV,1989,3.167,596.506,15.673,2951.609,0.062,1
SLV,1990,4.818,891.759,17.045,3155.187,0.062,4.8
SLV,1991,5.252,959.119,17.886,3266.089,0.062,1.5
SLV,1992,5.813,1047.044,19.578,3526.128,0.059,7
SLV,1993,6.68,1186.338,21.208,3766.212,0.062,5.8
SLV,1994,7.679,1348.916,22.677,3983.266,0.063,4.7
SLV,1995,8.922,1552.129,24.248,4218.346,0.064,4.7
SLV,1996,9.586,1653.641,24.893,4294.12,0.062,0.8
SLV,1997,10.222,1749.514,26.117,4470.082,0.061,3.1
SLV,1998,10.937,1858.366,27.111,4606.687,0.061,2.7
SLV,1999,11.284,1904.858,28.089,4741.706,0.06,2.2
SLV,2000,11.785,1977.835,29.049,4875.26,0.058,1.1
SLV,2001,12.283,2051.156,29.964,5003.882,0.057,0.9
SLV,2002,12.664,2106.732,30.909,5141.878,0.057,1.6
SLV,2003,13.244,2197.501,32.013,5311.777,0.055,1.6
SLV,2004,13.725,2273.938,33.166,5494.999,0.053,0.9
SLV,2005,14.698,2434.33,35.133,5818.825,0.052,2.7
SLV,2006,16,2651.445,37.789,6262.242,0.052,4.3
SLV,2007,17.012,2814.604,39.535,6541.116,0.05,1.9
SLV,2008,17.987,2964.17,41.154,6782.044,0.05,2.1
SLV,2009,17.602,2889.68,40.545,6656.373,0.049,-2.1
SLV,2010,18.448,3017.326,41.901,6853.245,0.048,2.1
SLV,2011,20.284,3305.002,44.397,7233.944,0.048,3.8
SLV,2012,21.386,3471.047,46.498,7546.712,0.048,2.8
SLV,2013,21.991,3555.186,48.345,7815.715,0.047,2.2
SLV,2014,22.593,3638.533,50.029,8056.794,0.046,1.7
SLV,2015,23.438,3761.493,51.702,8297.452,0.046,2.4
SLV,2016,24.191,3870.318,53.521,8562.739,0.046,2.5
SLV,2017,24.979,3986.02,55.706,8889.158,0.045,2.2
SLV,2018,26.021,4145.89,57.246,9120.919,0.044,2.4
SLV,2019,26.881,4280.298,60.71,9666.825,0.044,2.4
SLV,2020,24.921,3960.335,58.56,9306.08,0.042,-7.9
SLV,2021,29.043,4599.656,67.623,10709.707,0.044,11.9
SLV,2022,31.989,5048.438,74.471,11752.865,0.043,2.8
SLV,2023,34.016,5344.249,79.859,12546.846,0.043,3.5
SLV,2024,35.848,5606.972,84.22,13172.75,0.043,3
SLV,2025,37.843,5892.503,88.323,13752.575,0.043,3
SLV,2026,39.598,6138.081,92.481,14335.526,0.043,2.8
SLV,2027,41.434,6393.891,96.817,14940.501,0.043,2.8
SLV,2028,43.383,6664.781,101.352,15570.297,0.043,2.8
SLV,2029,45.446,6950.37,106.101,16226.827,0.043,2.8
GNQ,1980,0.032,123.403,0.086,334.935,0.001,4.8
GNQ,1981,0.03,109.806,0.099,366.615,0.001,5.8
GNQ,1982,0.035,121.292,0.107,369.702,0.001,2.2
GNQ,1983,0.04,126.408,0.117,372.8,0.001,5
GNQ,1984,0.044,130.117,0.123,362.914,0.001,1
GNQ,1985,0.074,205.657,0.143,398.196,0.001,12.9
GNQ,1986,0.091,241.443,0.142,378.674,0.001,-2.3
GNQ,1987,0.111,284.263,0.152,390.578,0.001,4.4
GNQ,1988,0.119,296.908,0.162,402.551,0.001,2.7
GNQ,1989,0.105,253.241,0.166,401.409,0.001,-1.2
GNQ,1990,0.133,312.102,0.177,414.282,0.001,2.5
GNQ,1991,0.132,299.071,0.181,409.736,0.001,-1.2
GNQ,1992,0.16,351.662,0.246,539.591,0.001,33
GNQ,1993,0.162,343.493,0.278,590.115,0.001,10.5
GNQ,1994,0.12,245.881,0.331,680.13,0.001,16.8
GNQ,1995,0.169,333.846,0.428,847.62,0.001,26.5
GNQ,1996,0.276,527.121,0.665,1269.715,0.002,52.7
GNQ,1997,0.526,965.017,1.678,3081.478,0.004,148
GNQ,1998,0.44,777.254,2.118,3738.122,0.005,24.8
GNQ,1999,0.738,1251.452,2.715,4602.685,0.006,26.4
GNQ,2000,1.159,1885.985,5.845,9515.063,0.012,110.5
GNQ,2001,1.674,2616.505,9.564,14950.062,0.018,60
GNQ,2002,2.07,3105.658,11.619,17435.19,0.021,19.6
GNQ,2003,3.733,5373.616,13.561,19523.214,0.023,14.5
GNQ,2004,5.935,8187.817,18.158,25051.652,0.029,30.4
GNQ,2005,8.191,10816.42,20.265,26758.667,0.03,8.2
GNQ,2006,10.096,12744.023,22.248,28082.972,0.031,6.5
GNQ,2007,13.091,15784.548,26.343,31763.839,0.033,15.3
GNQ,2008,19.828,22831.933,31.629,36421.575,0.038,17.8
GNQ,2009,15.072,16578.72,32.252,35476.124,0.039,1.3
GNQ,2010,16.328,17167.174,29.731,31258.975,0.034,-8.9
GNQ,2011,21.354,21476.215,32.324,32509.194,0.035,6.5
GNQ,2012,22.403,21570.068,35.662,34337.269,0.037,8.3
GNQ,2013,21.949,20253.043,34.77,32083.48,0.034,-4.1
GNQ,2014,21.771,19276.253,35.523,31452.117,0.033,0.4
GNQ,2015,13.187,11219.121,32.586,27723.82,0.029,-9.1
GNQ,2016,11.238,9200,29.996,24556.627,0.026,-8.8
GNQ,2017,12.197,9621.136,28.802,22720.409,0.023,-5.7
GNQ,2018,13.309,10129.619,30.232,23009.456,0.023,-6.2
GNQ,2019,11.365,8355.696,27.477,20201.904,0.02,-5.5
GNQ,2020,9.908,7045.629,23.476,16693.918,0.017,-4.8
GNQ,2021,12.222,8415.533,29.585,20370.66,0.019,0.9
GNQ,2022,13.516,9020.808,32.872,21939.96,0.019,3.7
GNQ,2023,11.975,7755.011,31.927,20675.69,0.017,-6.2
GNQ,2024,12.884,8101.698,34.59,21750.628,0.018,5.8
GNQ,2025,12.918,7892.898,33.514,20477.434,0.016,-4.8
GNQ,2026,13.386,7952.368,34.545,20522.1,0.016,1.2
GNQ,2027,13.73,7935.394,35.368,20440.734,0.016,0.5
GNQ,2028,13.58,7640.669,34.562,19445.619,0.015,-4
GNQ,2029,14.271,7822.403,36.225,19855.947,0.015,2.9
ERI,1992,0.606,268.192,1.723,763.075,0.005,NA
ERI,1993,0.374,167.084,1.991,889.273,0.006,12.9
ERI,1994,0.433,195.44,2.459,1108.653,0.007,20.9
ERI,1995,0.483,219.091,2.569,1165.564,0.007,2.3
ERI,1996,0.579,263.808,2.855,1300.056,0.007,9.1
ERI,1997,0.594,270.574,3.134,1427.599,0.007,7.9
ERI,1998,0.626,283.919,3.231,1464.681,0.007,2
ERI,1999,0.614,274.584,3.283,1467.558,0.007,0.2
ERI,2000,0.547,238.508,2.943,1283.819,0.006,-12.4
ERI,2001,0.582,245.162,3.272,1377.767,0.006,8.8
ERI,2002,0.564,227.498,3.423,1379.654,0.006,3
ERI,2003,0.673,258.933,3.398,1306.346,0.006,-2.7
ERI,2004,0.858,315.55,3.54,1301.405,0.006,1.5
ERI,2005,0.85,300.697,3.745,1324.66,0.006,2.6
ERI,2006,0.937,321.219,3.823,1310.104,0.005,-1
ERI,2007,1.02,340.334,3.982,1328.822,0.005,1.4
ERI,2008,0.923,301.238,3.27,1067.665,0.004,-19.4
ERI,2009,1.297,415.601,3.691,1183.07,0.004,12.2
ERI,2010,1.59,501.424,4.141,1306.466,0.005,10.9
ERI,2011,2.065,642.502,5.314,1653.294,0.006,25.7
ERI,2012,2.255,693.804,5.515,1696.833,0.006,1.9
ERI,2013,1.958,596.754,5.022,1530.668,0.005,-10.5
ERI,2014,2.604,786.54,6.69,2020.603,0.006,30.9
ERI,2015,2.016,603.193,5.36,1603.317,0.005,-20.6
ERI,2016,2.213,655.424,5.811,1720.68,0.005,7.4
ERI,2017,1.904,557.857,5.322,1559.463,0.004,-10
ERI,2018,2.006,580.845,6.095,1765.072,0.005,13
ERI,2019,1.982,566.731,6.369,1821.279,0.005,3.8
EST,1993,1.791,1194.185,11.786,7861.007,0.034,NA
EST,1994,2.507,1711.265,11.84,8080.677,0.033,-1.6
EST,1995,3.909,2720.996,12.349,8595.968,0.032,2.2
EST,1996,4.785,3379.95,13.197,9322.555,0.033,4.9
EST,1997,5.16,3686.89,15.176,10843.908,0.036,13.1
EST,1998,5.678,4096.119,16.013,11552.113,0.036,4.3
EST,1999,5.771,4151.424,16.171,11631.485,0.035,-0.4
EST,2000,5.707,4084.932,18.205,13031.697,0.036,10.1
EST,2001,6.274,4520.155,19.739,14220.139,0.038,6
EST,2002,7.393,5359.959,21.402,15515.872,0.039,6.8
EST,2003,9.894,7218.08,23.482,17131.177,0.041,7.6
EST,2004,12.161,8925.08,25.753,18900.842,0.041,6.8
EST,2005,14.129,10428.693,29.091,21472.63,0.043,9.5
EST,2006,17.049,12659.144,32.915,24439.44,0.045,9.8
EST,2007,22.478,16765.784,36.367,27125.447,0.046,7.6
EST,2008,24.434,18274.232,35.167,26301.385,0.043,-5.1
EST,2009,19.694,14757.1,30.207,22635.502,0.037,-14.6
EST,2010,19.569,14697.472,31.324,23525.454,0.036,2.4
EST,2011,23.3,17552.466,34.402,25915.894,0.037,7.6
EST,2012,23.252,17579.346,36.329,27465.933,0.037,3.7
EST,2013,25.451,19310.675,37.596,28525.396,0.037,1.8
EST,2014,27.063,20574.581,39.522,30047.031,0.037,3.3
EST,2015,23.314,17723.954,40.622,30881.846,0.036,1.8
EST,2016,24.554,18661.231,42.277,32130.211,0.036,3.1
EST,2017,27.46,20844.174,45.459,34506.668,0.037,5.6
EST,2018,31.237,23628.862,49.073,37121.032,0.037,3.7
EST,2019,31.877,24023.899,53.854,40586.344,0.039,3.7
EST,2020,31.791,23911.344,54.067,40666.157,0.039,-2.9
EST,2021,37.222,27966.793,59.965,45054.589,0.039,7.1
EST,2022,38.401,28469.346,64.28,47655.811,0.037,0.1
EST,2023,41.297,30137.644,64.579,47127.95,0.035,-3
EST,2024,43.044,31530.969,65.537,48008.04,0.034,-0.9
EST,2025,45.309,33225.113,67.772,49696.506,0.033,1.6
EST,2026,47.58,34930.922,70.631,51854.487,0.033,2.3
EST,2027,49.576,36444.031,73.368,53934.191,0.032,2
EST,2028,51.735,38087.375,76.207,56103.366,0.032,2
EST,2029,54.062,39864.026,79.156,58368.099,0.032,2
ETH,1980,7.385,227.616,11.919,367.381,0.09,4
ETH,1981,7.578,228.061,13.047,392.669,0.088,0
ETH,1982,7.973,233.306,13.987,409.26,0.089,1
ETH,1983,8.863,251.399,15.675,444.598,0.093,7.8
ETH,1984,8.375,229.991,15.866,435.702,0.087,-2.3
ETH,1985,9.808,260.757,14.5,385.503,0.075,-11.4
ETH,1986,10.188,262.316,16.225,417.755,0.079,9.7
ETH,1987,10.89,271.537,18.934,472.095,0.087,13.9
ETH,1988,11.285,272.448,19.714,475.946,0.084,0.6
ETH,1989,11.872,277.391,20.393,476.485,0.08,-0.5
ETH,1990,12.595,284.636,21.707,490.563,0.079,2.6
ETH,1991,13.928,304.279,20.821,454.876,0.072,-7.2
ETH,1992,14.696,310.307,19.399,409.616,0.059,-8.9
ETH,1993,9.143,186.665,22.512,459.619,0.066,13.4
ETH,1994,8.135,160.749,23.795,470.197,0.066,3.5
ETH,1995,7.887,151.063,25.781,493.766,0.068,6.1
ETH,1996,8.794,163.498,29.805,554.114,0.074,13.5
ETH,1997,8.621,155.766,31.181,563.384,0.073,2.8
ETH,1998,7.815,137.366,30.211,531.041,0.068,-4.2
ETH,1999,7.515,128.578,32.567,557.203,0.07,6.3
ETH,2000,8.167,136.056,36.581,609.384,0.073,9.8
ETH,2001,8.103,131.565,40.173,652.256,0.077,7.4
ETH,2002,7.828,123.874,41.45,655.936,0.076,1.6
ETH,2003,8.604,132.704,41.381,638.245,0.072,-2.1
ETH,2004,10.122,152.16,47.465,713.537,0.076,11.7
ETH,2005,12.387,181.49,55.122,807.639,0.082,12.6
ETH,2006,15.31,218.637,63.356,904.764,0.087,11.5
ETH,2007,19.329,266.894,72.751,1004.557,0.092,11.8
ETH,2008,26.25,350.57,82.458,1101.204,0.1,11.2
ETH,2009,28.672,373.199,91.263,1187.91,0.111,10
ETH,2010,26.887,341.103,102.163,1296.098,0.117,10.6
ETH,2011,30.48,377.694,116.158,1439.382,0.125,11.4
ETH,2012,42.221,510.537,128.615,1555.198,0.132,8.7
ETH,2013,46.544,548.869,143.753,1695.206,0.14,9.9
ETH,2014,54.165,622.592,161.322,1854.273,0.15,10.3
ETH,2015,63.081,707.975,179.752,2017.419,0.16,10.4
ETH,2016,72.12,790.789,195.977,2148.87,0.167,8
ETH,2017,76.841,822.704,219.854,2353.893,0.178,10.2
ETH,2018,80.207,839.861,236.067,2471.908,0.179,7.7
ETH,2019,92.608,948.851,259.535,2659.167,0.186,9
ETH,2020,96.611,969.014,286.176,2870.372,0.206,6.1
ETH,2021,99.269,974.185,316.172,3102.763,0.203,6.3
ETH,2022,118.968,1143.024,360.261,3461.319,0.209,6.4
ETH,2023,159.747,1511.217,399.991,3783.947,0.217,7.2
ETH,2024,145.031,1350.401,434.441,4045.132,0.223,6.1
ETH,2025,120.913,1108.105,471.11,4317.477,0.23,6.5
ETH,2026,138.354,1247.974,513.989,4636.262,0.239,7.1
ETH,2027,157.97,1402.477,563.872,5006.113,0.25,7.7
ETH,2028,179.189,1565.807,620.176,5419.282,0.262,8
ETH,2029,201.58,1733.725,680.527,5853.001,0.274,7.8
FJI,1980,1.303,2056.073,1.883,2971.518,0.014,-1.7
FJI,1981,1.339,2062.163,2.185,3365.816,0.015,6
FJI,1982,1.293,1941.771,2.295,3444.595,0.015,-1.1
FJI,1983,1.217,1781.084,2.284,3343.745,0.014,-4.2
FJI,1984,1.276,1828.856,2.606,3734.305,0.014,10.1
FJI,1985,1.236,1744.388,2.587,3649.631,0.013,-3.8
FJI,1986,1.398,1954.085,2.813,3932.322,0.014,6.6
FJI,1987,1.276,1776.896,2.675,3725.031,0.012,-7.2
FJI,1988,1.202,1672.492,2.865,3985.308,0.012,3.5
FJI,1989,1.281,1747.117,3.391,4624.485,0.013,13.9
FJI,1990,1.448,1959.194,3.722,5034.932,0.014,5.8
FJI,1991,1.5,2012.454,3.744,5024.119,0.013,-2.7
FJI,1992,1.659,2208.958,4.063,5408.742,0.012,6.1
FJI,1993,1.772,2339.817,4.267,5636.098,0.012,2.6
FJI,1994,1.977,2590.933,4.581,6002.704,0.013,5.1
FJI,1995,2.134,2779.973,4.799,6249.998,0.013,2.6
FJI,1996,2.307,2975.914,5.121,6606.981,0.013,4.8
FJI,1997,2.268,2900.261,5.084,6500.423,0.012,-2.4
FJI,1998,1.795,2270.075,5.208,6587.626,0.012,1.3
FJI,1999,2.104,2638.512,5.741,7200.458,0.012,8.7
FJI,2000,1.824,2274.643,5.772,7196.353,0.012,-1.7
FJI,2001,1.798,2234.467,6.014,7472.201,0.011,1.9
FJI,2002,1.996,2463.316,6.303,7777.322,0.012,3.2
FJI,2003,2.509,3072.964,6.478,7935.246,0.011,0.8
FJI,2004,2.954,3596.695,7.012,8536.187,0.011,5.4
FJI,2005,3.257,3940.024,7.138,8634.643,0.011,-1.3
FJI,2006,3.361,4050.9,7.498,9036.798,0.01,1.9
FJI,2007,3.688,4405.164,7.632,9114.751,0.01,-0.9
FJI,2008,3.816,4553.695,7.856,9375.691,0.01,1
FJI,2009,3.106,3682.455,7.794,9241.097,0.009,-1.4
FJI,2010,3.402,4010.982,8.125,9581.037,0.009,3
FJI,2011,4.094,4802.511,8.517,9990.744,0.009,2.7
FJI,2012,4.303,5022.15,8.798,10269.046,0.009,1.4
FJI,2013,4.539,5277.41,9.371,10896.346,0.009,4.7
FJI,2014,4.857,5622.351,10.069,11655.317,0.009,5.6
FJI,2015,4.682,5397.131,10.62,12240.627,0.009,4.5
FJI,2016,4.93,5658.236,10.983,12604.71,0.009,2.4
FJI,2017,5.353,6049.889,11.778,13310.275,0.01,5.4
FJI,2018,5.581,6269.882,12.131,13626.824,0.009,3.8
FJI,2019,5.444,6079.485,12.095,13505.507,0.009,-0.6
FJI,2020,4.432,4920.014,10.28,11410.522,0.007,-17
FJI,2021,4.305,4750.073,9.795,10807.749,0.006,-4.9
FJI,2022,4.97,5450.487,12.571,13787.209,0.007,19.8
FJI,2023,5.442,5933.167,14.003,15266.481,0.008,7.5
FJI,2024,5.773,6256.634,14.766,16002.615,0.008,3
FJI,2025,6.081,6550.83,15.538,16739.299,0.008,3.4
FJI,2026,6.415,6869.952,16.358,17516.697,0.008,3.4
FJI,2027,6.767,7202.996,17.204,18312.798,0.008,3.3
FJI,2028,7.136,7550.32,18.089,19139.853,0.008,3.3
FJI,2029,7.516,7904.938,18.999,19983.54,0.008,3.1
FIN,1980,53.714,11257.795,47.692,9995.54,0.36,5.7
FIN,1981,52.62,10990.447,52.879,11044.626,0.358,1.3
FIN,1982,53.111,11036.936,57.88,12027.953,0.367,3.1
FIN,1983,51.056,10545.058,62.025,12810.488,0.369,3.1
FIN,1984,53.032,10889.934,66.328,13620.164,0.364,3.2
FIN,1985,56.223,11488.754,70.846,14476.792,0.364,3.5
FIN,1986,73.652,14998.341,74.242,15118.614,0.362,2.7
FIN,1987,91.775,18632.076,78.79,15995.905,0.361,3.6
FIN,1988,109.255,22122.56,85.819,17377.22,0.364,5.2
FIN,1989,119.106,24040.639,93.721,18916.928,0.369,5.1
FIN,1990,141.726,28491.135,97.434,19587.2,0.356,0.2
FIN,1991,128.215,25650.711,94.807,18967.121,0.328,-5.9
FIN,1992,113.139,22497.298,93.756,18643.039,0.285,-3.3
FIN,1993,89.177,17641.392,95.229,18838.602,0.277,-0.8
FIN,1994,103.621,20406.2,101.117,19913.152,0.28,4
FIN,1995,134.21,26322.115,107.607,21104.518,0.282,4.2
FIN,1996,132.046,25806.206,113.589,22199.197,0.281,3.7
FIN,1997,127.027,24750.37,122.94,23954.16,0.288,6.4
FIN,1998,134.164,26064.759,131.103,25470.004,0.296,5.5
FIN,1999,135.369,26236.007,138.794,26899.895,0.298,4.4
FIN,2000,126.023,24369.776,150.104,29026.442,0.3,5.8
FIN,2001,129.521,24998.587,157.537,30405.926,0.301,2.6
FIN,2002,140.262,26999.895,162.684,31316.13,0.298,1.7
FIN,2003,171.57,32954.317,169.233,32505.528,0.293,2
FIN,2004,197.369,37812.031,180.744,34627.15,0.29,4
FIN,2005,204.973,39142.224,191.59,36586.713,0.285,2.8
FIN,2006,217.056,41300.022,205.437,39089.36,0.282,4
FIN,2007,256.39,48586.821,222.214,42110.285,0.282,5.3
FIN,2008,285.667,53894.581,228.27,43065.966,0.277,0.8
FIN,2009,253.206,47538.607,211.13,39638.998,0.256,-8.1
FIN,2010,249.633,46647.994,220.465,41197.438,0.251,3.2
FIN,2011,275.079,51174.768,230.39,42861.116,0.248,2.4
FIN,2012,257.606,47693.7,231.105,42787.214,0.237,-1.5
FIN,2013,270.272,49804.351,232.736,42887.378,0.227,-1
FIN,2014,273.549,50180.785,235.657,43229.816,0.218,-0.5
FIN,2015,233.234,42625.16,238.954,43670.461,0.212,0.5
FIN,2016,238.712,43502.557,247.429,45091.092,0.211,2.6
FIN,2017,253.757,46109.916,260.18,47277.069,0.21,3.3
FIN,2018,273.993,49698.347,271.632,49270.069,0.206,1.2
FIN,2019,267.044,48395.834,288.648,52311.043,0.207,1.3
FIN,2020,269.784,48827.138,294.706,53337.577,0.212,-2.5
FIN,2021,294.419,53203.799,317.782,57425.707,0.204,2.7
FIN,2022,280.462,50549.712,345.374,62249.359,0.2,1.5
FIN,2023,295.618,53130.693,353.638,63558.656,0.192,-1.2
FIN,2024,306.083,54773.988,361.312,64657.338,0.186,-0.2
FIN,2025,319.989,57182.644,375.339,67073.815,0.184,2
FIN,2026,333.638,59579.283,389.359,69529.76,0.181,1.8
FIN,2027,345.727,61737.464,403.207,72001.842,0.179,1.7
FIN,2028,358.352,64035.949,417.134,74540.162,0.176,1.6
